horizon,confidence_threshold,cost_fraction,sampled_observations_mean,sampled_observations_std,sampled_observations_min,sampled_observations_max,active_signal_fraction_mean,active_signal_fraction_std,active_signal_fraction_min,active_signal_fraction_max,mean_gross_return_active_bps_mean,mean_gross_return_active_bps_std,mean_gross_return_active_bps_min,mean_gross_return_active_bps_max,mean_full_estimated_cost_active_bps_mean,mean_full_estimated_cost_active_bps_std,mean_full_estimated_cost_active_bps_min,mean_full_estimated_cost_active_bps_max,mean_applied_cost_active_bps_mean,mean_applied_cost_active_bps_std,mean_applied_cost_active_bps_min,mean_applied_cost_active_bps_max,mean_net_return_active_bps_mean,mean_net_return_active_bps_std,mean_net_return_active_bps_min,mean_net_return_active_bps_max,active_hit_rate_mean,active_hit_rate_std,active_hit_rate_min,active_hit_rate_max,break_even_cost_fraction_mean,break_even_cost_fraction_std,break_even_cost_fraction_min,break_even_cost_fraction_max,positive_net_fold,positive_gross_fold
10,0.5,0.5,4003.0,0.0,4003,4003,0.00719460404696472,0.0017433271368841427,0.0044966275293529,0.0087434424181863,0.15051650211632872,0.07361096289439838,0.0755389577249867,0.2524556822568505,2.0770567924311534,0.2375664202371267,1.822797211878067,2.370951394224828,1.0385283962155767,0.1187832101185633,0.9113986059390335,1.185475697112414,-0.8880118940992476,0.17518685107854018,-1.1020197621348715,-0.6589429236821831,0.53396899537317,0.0933578006405396,0.4117647058823529,0.6129032258064516,0.07538104152777544,0.04274543711135032,0.0351993445250814,0.138499050037903,0,5
10,0.5,0.75,4003.0,0.0,4003,4003,0.00719460404696472,0.0017433271368841427,0.0044966275293529,0.0087434424181863,0.15051650211632872,0.07361096289439838,0.0755389577249867,0.2524556822568505,2.0770567924311534,0.2375664202371267,1.822797211878067,2.370951394224828,1.5577925943233648,0.17817481517784495,1.36709790890855,1.7782135456686208,-1.4072760922070362,0.23218193407682458,-1.694757610691079,-1.1146422266516995,0.53396899537317,0.0933578006405396,0.4117647058823529,0.6129032258064516,0.07538104152777544,0.04274543711135032,0.0351993445250814,0.138499050037903,0,5
10,0.5,1.0,4003.0,0.0,4003,4003,0.00719460404696472,0.0017433271368841427,0.0044966275293529,0.0087434424181863,0.15051650211632872,0.07361096289439838,0.0755389577249867,0.2524556822568505,2.0770567924311534,0.2375664202371267,1.822797211878067,2.370951394224828,2.0770567924311534,0.2375664202371267,1.822797211878067,2.370951394224828,-1.9265402903148243,0.2901399554276011,-2.287495459247286,-1.5703415296212164,0.53396899537317,0.0933578006405396,0.4117647058823529,0.6129032258064516,0.07538104152777544,0.04274543711135032,0.0351993445250814,0.138499050037903,0,5
50,0.05,0.0,800.0,0.0,800,800,0.7205,0.09382746799312021,0.66125,0.88625,0.1523522610124108,0.07515604653780054,0.0298511825110786,0.221259487431187,2.5978828400723684,0.28342495925792294,2.172779636682571,2.915608997642916,0.0,0.0,0.0,0.0,0.1523522610124108,0.07515604653780054,0.0298511825110786,0.221259487431187,0.5547238514970737,0.04742864800622818,0.4894217207334274,0.6094890510948905,0.061404111584640916,0.03426846548820763,0.0102384038927069,0.1018324563134294,5,5
50,0.05,0.25,800.0,0.0,800,800,0.7205,0.09382746799312021,0.66125,0.88625,0.1523522610124108,0.07515604653780054,0.0298511825110786,0.221259487431187,2.5978828400723684,0.28342495925792294,2.172779636682571,2.915608997642916,0.6494707100180921,0.07085623981448073,0.5431949091706427,0.728902249410729,-0.4971184490056813,0.13984402557511474,-0.6990510668996504,-0.3219354217394556,0.5547238514970737,0.04742864800622818,0.4894217207334274,0.6094890510948905,0.061404111584640916,0.03426846548820763,0.0102384038927069,0.1018324563134294,0,5
50,0.05,0.5,800.0,0.0,800,800,0.7205,0.09382746799312021,0.66125,0.88625,0.1523522610124108,0.07515604653780054,0.0298511825110786,0.221259487431187,2.5978828400723684,0.28342495925792294,2.172779636682571,2.915608997642916,1.2989414200361842,0.14171247962896139,1.0863898183412857,1.457804498821458,-1.1465891590237733,0.20857968522415873,-1.4279533163103797,-0.8651303309100983,0.5547238514970737,0.04742864800622818,0.4894217207334274,0.6094890510948905,0.061404111584640916,0.03426846548820763,0.0102384038927069,0.1018324563134294,0,5
50,0.05,0.75,800.0,0.0,800,800,0.7205,0.09382746799312021,0.66125,0.88625,0.1523522610124108,0.07515604653780054,0.0298511825110786,0.221259487431187,2.5978828400723684,0.28342495925792294,2.172779636682571,2.915608997642916,1.9484121300542765,0.21256871944344252,1.6295847275119282,2.186706748232188,-1.7960598690418657,0.278380732322945,-2.1568555657211084,-1.408325240080741,0.5547238514970737,0.04742864800622818,0.4894217207334274,0.6094890510948905,0.061404111584640916,0.03426846548820763,0.0102384038927069,0.1018324563134294,0,5
50,0.05,1.0,800.0,0.0,800,800,0.7205,0.09382746799312021,0.66125,0.88625,0.1523522610124108,0.07515604653780054,0.0298511825110786,0.221259487431187,2.5978828400723684,0.28342495925792294,2.172779636682571,2.915608997642916,2.5978828400723684,0.28342495925792294,2.172779636682571,2.915608997642916,-2.445530579059958,0.3486077919530824,-2.885757815131837,-1.9515201492513836,0.5547238514970737,0.04742864800622818,0.4894217207334274,0.6094890510948905,0.061404111584640916,0.03426846548820763,0.0102384038927069,0.1018324563134294,0,5
50,0.1,0.0,800.0,0.0,800,800,0.47874999999999995,0.15143583624756723,0.375,0.745,0.21334194936266687,0.09355382082796758,0.0653165984869727,0.3143397511156712,2.5669816753275105,0.3255375724884715,2.091894604635793,2.858277098450811,0.0,0.0,0.0,0.0,0.21334194936266687,0.09355382082796758,0.0653165984869727,0.3143397511156712,0.5930049644497777,0.05606237318782497,0.5050335570469798,0.6615853658536586,0.08673792943975904,0.0452378245665571,0.0228517376857458,0.1502655776342991,5,5
50,0.1,0.25,800.0,0.0,800,800,0.47874999999999995,0.15143583624756723,0.375,0.745,0.21334194936266687,0.09355382082796758,0.0653165984869727,0.3143397511156712,2.5669816753275105,0.3255375724884715,2.091894604635793,2.858277098450811,0.6417454188318776,0.0813843931221179,0.5229736511589482,0.7145692746127027,-0.42840346946921076,0.15685386166936274,-0.6492526761257299,-0.208633900043277,0.5930049644497777,0.05606237318782497,0.5050335570469798,0.6615853658536586,0.08673792943975904,0.0452378245665571,0.0228517376857458,0.1502655776342991,0,5
