horizon,fold,regime_type,regime_label,validation_fraction,validation_observations,zero_mae_bps,ridge_mae_bps,ridge_mae_improvement_pct,ridge_rmse_bps,ridge_rank_ic,ridge_nonzero_directional_accuracy,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
100,3,volatility,low,0.47920777242188867,19187,0.9894258546646386,0.9975397012521363,-0.8200560506120844,1.2559296656547307,0.14451448724527013,0.532514411939012,57,0.29533678756476683,20.323344374009178,137.10764690640335,137.10764690640335,-116.78430253239415,0.3565499012984067,2.405397314147427,2.405397314147427,-2.04884741284902,0.5789473684210527,0.1672923334512043,0.14822910926246824,-116.78430253239418,193
100,3,volatility,medium,0.33956892030270486,13596,0.9750883488775528,0.9754430879201448,-0.03638019498441621,1.2179440585153647,0.15360724146330576,0.5414989748652138,46,0.35384615384615387,14.483342834926693,121.64635024850872,121.64635024850872,-107.16300741358205,0.3148552790201455,2.6444858749675815,2.6444858749675815,-2.3296305959474357,0.5434782608695652,0.18084228838870517,0.11906105530777522,-107.16300741358204,130
100,4,spread,one_tick,0.0051200079922075975,205,0.8498579270420448,0.8313325480131015,2.179820701728507,1.0462497956927268,-0.028939352796985306,0.58,1,1.0,2.495203186976269,0.6021616419771116,0.6021616419771116,1.8930415449991576,2.495203186976269,0.6021616419771116,0.6021616419771116,1.8930415449991576,1.0,0.12918370789297218,4.143743163021188,0.0,1
100,4,spread,three_plus_ticks,0.9868628087614576,39513,0.9692775775841421,0.9583161289351292,1.1308884990751151,1.2136102834878695,0.1829112819178898,0.5592998270530894,129,0.3249370277078086,34.204921575465846,305.25123438498747,305.25123438498747,-271.0463128095216,0.2651544308175646,2.3662886386433137,2.3662886386433137,-2.101134207825749,0.5891472868217055,0.1883631671810166,0.11205498200320488,-271.04631280952157,397
100,4,spread,two_ticks,0.008017183246334823,321,1.0000401626906228,1.081632306767146,-8.158886724808971,1.3176415572760376,-0.4614517345098017,0.6141479099678456,2,1.0,-1.373032452315348,2.063103769899691,2.063103769899691,-3.436136222215039,-0.686516226157674,1.0315518849498455,1.0315518849498455,-1.7180681111075196,0.5,0.19841352027033068,-0.6655178824970619,0.0,2
100,4,depth,high,0.1911386398261695,7653,0.9415770674971584,0.9388176621497808,0.29306208090990354,1.169999647270696,0.10431307949751445,0.5244572684803518,24,0.3157894736842105,11.530780925432804,42.159498274292545,42.159498274292545,-30.628717348859745,0.48044920522636686,1.756645761428856,1.756645761428856,-1.2761965562024893,0.6666666666666666,0.1973673081535899,0.2735037511692564,-30.80027626136242,76
100,4,depth,low,0.4829541197332601,19337,0.9979222243229837,0.9784635997253511,1.949913943527395,1.233456380388036,0.23066702575582715,0.5804371002132196,64,0.3422459893048128,13.224254280819192,166.01310436637428,166.01310436637428,-152.78885008555505,0.20662897313779988,2.593954755724598,2.593954755724598,-2.387325782586798,0.546875,0.17830107562786562,0.07965789406379986,-152.7888500855551,187
100,4,depth,medium,0.32590724044057046,13049,0.9419562679944996,0.9409341826275817,0.1085066686900495,1.209290835082751,0.1462248549923768,0.5496636327661258,44,0.32116788321167883,10.572057103874766,99.74389715619745,99.74389715619745,-89.17184005232268,0.24027402508806286,2.2669067535499416,2.2669067535499416,-2.026632728461879,0.6136363636363636,0.19719943361170944,0.10599201961518591,-89.17184005232265,137
100,4,volatility,high,0.2670646120032968,10693,1.0229688764318818,1.0034518618918609,1.9078796031504273,1.275622248223732,0.1956110365333532,0.5565619579880516,41,0.3942307692307692,4.475669337710153,100.83273450741693,100.83273450741693,-96.35706516970677,0.10916266677341836,2.4593349879857787,2.4593349879857787,-2.3501723212123604,0.5121951219512195,0.21591472917211588,0.04438706695374742,-96.35706516970681,104
100,4,volatility,low,0.39826169484752366,15946,0.9534759435466105,0.9352380250470648,1.9127822388163005,1.1887922163946765,0.2116161166679657,0.5763598326359832,47,0.2974683544303797,19.770905187298517,102.70574293314107,102.70574293314107,-82.93483774584256,0.42065755717656417,2.1852285730455545,2.1852285730455545,-1.76457101586899,0.6595744680851063,0.17656619292829215,0.1925004836406168,-81.21833749929229,158
100,4,volatility,medium,0.33467369314917955,13400,0.9441466491693399,0.9507728387178015,-0.7018178324618676,1.1921176904195083,0.1344875034246526,0.5430417724440342,44,0.3188405797101449,11.080517785118094,104.37802235630626,104.37802235630626,-93.29750457118817,0.25182994966177485,2.3722277808251424,2.3722277808251424,-2.1203978311633667,0.5909090909090909,0.1744032807067793,0.10615757546443527,-93.29750457118811,138
100,5,spread,one_tick,0.005369764479632358,215,0.948022588791484,0.9321448145750061,1.6748307903420905,1.1191732146110396,0.26285813337267044,0.5023474178403756,3,0.5,2.5788546527694134,2.064620400796396,2.064620400796396,0.5142342519730172,0.8596182175898045,0.6882068002654654,0.6882068002654654,0.17141141732433907,0.6666666666666666,0.12626205330642515,1.2490696361300406,0.0,6
100,5,spread,three_plus_ticks,0.9857139289193037,39467,0.977915931768315,0.9453599096806996,3.329122783463202,1.1807758979140976,0.2723811739589103,0.5904665208788921,157,0.40153452685422,61.31265141696818,332.3975809819362,332.3975809819362,-271.08492956496804,0.3905264421462941,2.1171820444709315,2.1171820444709315,-1.726655602324637,0.6178343949044586,0.17390900687822794,0.18445576900964317,-272.2901947656938,391
100,5,spread,two_ticks,0.008916306601063963,357,0.9915919275289279,1.0268976977807693,-3.560514085650568,1.1929084644555688,0.14217070000425536,0.4661016949152542,3,1.0,0.17173212311871744,2.064878841590454,2.064878841590454,-1.8931467184717365,0.05724404103957248,0.688292947196818,0.688292947196818,-0.6310489061572455,0.3333333333333333,0.17008701878187402,0.08316813541778671,-2.4092135946295006,3
100,5,depth,high,0.2174379979519968,8706,0.9349946772647288,0.9314634678759188,0.3776716033443486,1.140012890396006,0.21144943408281774,0.5250768866808612,39,0.4588235294117647,3.9523058160395586,78.44574648916208,78.44574648916208,-74.4934406731225,0.1013411747702451,2.0114293971580017,2.0114293971580017,-1.9100882223877567,0.5128205128205128,0.1671170464242795,0.050382665637398225,-72.08396355879151,85
100,5,depth,low,0.4508354354504358,18051,0.9911509480131047,0.9408299579643487,5.077025870744633,1.194796865888221,0.2674955363711276,0.6201997146932953,81,0.45,45.57106507857122,171.29006377113635,171.29006377113635,-125.7189986925651,0.562605741710756,2.1146921453226706,2.1146921453226706,-1.5520864036119146,0.7037037037037037,0.1798359226889642,0.26604616797539127,-125.71899869256511,180
100,5,depth,medium,0.3317265665975674,13282,0.9879462303092011,0.9626028193093908,2.5652621794891086,1.1872044470055862,0.30095066152159483,0.588076923076923,43,0.31851851851851853,14.539867298245523,86.79126996402466,86.79126996402466,-72.25140266577914,0.33813644879640753,2.018401627070341,2.018401627070341,-1.6802651782739335,0.5348837209302325,0.16531364529752757,0.16752684117045824,-72.42342766781388,135
100,5,volatility,high,0.14071280501511027,5634,1.0037238189012065,0.9993503458040919,0.43572474965298535,1.2068369936655174,0.09172007958025451,0.5504885993485342,24,0.43636363636363634,8.253880858959395,50.91987323675398,50.91987323675398,-42.66599237779458,0.34391170245664143,2.121661384864749,2.121661384864749,-1.7777496824081076,0.625,0.1935084824190646,0.16209547145929934,-42.66599237779458,55
100,5,volatility,low,0.5085791353430406,20363,0.9768177409412758,0.9316389421339929,4.625100150591857,1.170177582671104,0.33091987167923886,0.6004547751389591,82,0.3904761904761905,38.69657109708879,173.38276198107278,173.38276198107278,-134.68619088398395,0.4719094036230341,2.114423926598448,2.114423926598448,-1.6425145229754137,0.6585365853658537,0.161953478263057,0.2231858037958415,-133.65295068529292,210
100,5,volatility,medium,0.3507080596418492,14042,0.9690436974320958,0.9454657129806854,2.433118807117844,1.1848885831863163,0.2524972377582416,0.5875722754885457,57,0.4222222222222222,17.11278623680812,112.22444500649631,112.22444500649631,-95.1116587696882,0.3002243199440021,1.9688499123946719,1.9688499123946719,-1.66862559245067,0.543859649122807,0.18014688597400808,0.15248715407607955,-96.31692397041401,135
