horizon,fold,regime_type,regime_label,validation_fraction,validation_observations,zero_mae_bps,ridge_mae_bps,ridge_mae_improvement_pct,ridge_rmse_bps,ridge_rank_ic,ridge_nonzero_directional_accuracy,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
50,4,depth,medium,0.32590724044057046,13049,0.656266683672809,0.6446460684198343,1.7707154030644612,0.8441559306328751,0.2236950352304249,0.5921375921375921,110,0.4280155642023346,26.139521521748584,253.13631796099475,253.13631796099475,-226.99679643924617,0.23763201383407806,2.3012392541908615,2.3012392541908615,-2.0636072403567836,0.6727272727272727,0.21642748338122972,0.1032626283431063,-226.99679643924617,257
50,4,volatility,high,0.2670646120032968,10693,0.7177299354180195,0.7071366781918808,1.4759391664455355,0.9148769163498358,0.1475571494854485,0.5614210158666799,94,0.44339622641509435,5.923402983575299,243.49480994983554,243.49480994983554,-237.57140696626027,0.06301492535718403,2.5903703186152716,2.5903703186152716,-2.527355393258088,0.5425531914893617,0.24220610891146932,0.024326608788070803,-237.57140696626033,212
50,4,volatility,low,0.39826169484752366,15946,0.6127784004823281,0.5937023547737326,3.1130414671242463,0.7864202589279824,0.2916196377824281,0.6159961620176821,126,0.39622641509433965,43.13301462021025,287.93887202353574,287.93887202353574,-244.8058574033255,0.34232551285881135,2.285229143043934,2.285229143043934,-1.9429036301851232,0.6666666666666666,0.2031217977070692,0.1497992067451199,-242.2308480953703,318
50,4,volatility,medium,0.33467369314917955,13400,0.6396034963138127,0.6354323263735155,0.6521493338195693,0.8292559638526812,0.19474694244600238,0.576,108,0.4,13.831994020779836,252.9709827025076,252.9709827025076,-239.13898868172777,0.12807401871092441,2.3423239139121077,2.3423239139121077,-2.214249895201183,0.5740740740740741,0.20145735097330592,0.05467818432379725,-239.13898868172785,270
50,5,spread,one_tick,0.005369764479632358,215,0.6780472801532063,0.6661940152773959,1.7481472491316725,0.7971324958306991,0.20671916768075374,0.5454545454545454,5,0.625,0.4293672528399295,5.074054882273518,5.074054882273518,-4.644687629433588,0.0858734505679859,1.0148109764547033,1.0148109764547033,-0.9289375258867179,0.4,0.16255456320722736,0.08462014361333516,-4.644687629433589,8
50,5,spread,three_plus_ticks,0.9857139289193037,39467,0.6103264306155052,0.5835510457576866,4.387059697024104,0.7609650693294452,0.30378874369228126,0.620043180016944,316,0.40357598978288634,100.95546263591326,675.2193167503337,675.2193167503337,-574.2638541144206,0.31947931213896597,2.136769989716246,2.136769989716246,-1.8172906775772804,0.6677215189873418,0.1975838128126037,0.14951506885464613,-574.2638541144204,783
50,5,spread,two_ticks,0.008916306601063963,357,0.6145751533629518,0.6363438335731252,-3.542069686848764,0.7658063552983814,0.12150646356420007,0.5425219941348973,7,0.7777777777777778,1.718608477186967,5.8480586879327525,5.8480586879327525,-4.1294502107457856,0.2455154967409953,0.8354369554189647,0.8354369554189647,-0.5899214586779694,0.5714285714285714,0.19884102485096614,0.29387674934474417,-4.1294502107457856,9
50,5,depth,high,0.2174379979519968,8706,0.5764766134469131,0.5662815415608753,1.7685143938587031,0.7174994538941537,0.24168321878475485,0.5657846153846153,70,0.3977272727272727,16.08074336392984,138.7354934655127,138.7354934655127,-122.65475010158286,0.22972490519899763,1.9819356209358956,1.9819356209358956,-1.752210715736898,0.6,0.18429031790829042,0.11590936797963128,-122.6547501015829,176
50,5,depth,low,0.4508354354504358,18051,0.621325624330131,0.5839280540233334,6.018996938540412,0.7683121695239901,0.32116942310336277,0.6317654832702589,161,0.4548022598870056,64.92024100764883,367.9283247575032,367.9283247575032,-303.0080837498544,0.40323131060651446,2.285269097872691,2.285269097872691,-1.8820377872661767,0.7080745341614907,0.20255010812933616,0.17644806512365394,-303.00808374985434,354
50,5,depth,medium,0.3317265665975674,13282,0.6187759742985718,0.5971151318163445,3.500595269036017,0.7791219138134566,0.3036522436498189,0.6365106314172528,97,0.3592592592592593,22.102453994361504,179.47761209752414,179.47761209752414,-157.37515810316265,0.2278603504573351,1.850284660799218,1.850284660799218,-1.622424310341883,0.6288659793814433,0.19721912552961054,0.12314880801039141,-157.3751581031626,270
50,5,volatility,high,0.14071280501511027,5634,0.6649539122496628,0.6553308344219767,1.4471796692088719,0.8389196118112875,0.11768813023049603,0.585145276120839,47,0.4519230769230769,6.364810944869959,98.04565418254842,98.04565418254842,-91.68084323767845,0.13542150946531828,2.08607774856486,2.08607774856486,-1.950656239099541,0.5319148936170213,0.2245912798938158,0.06491680837805924,-91.68084323767843,104
50,5,volatility,low,0.5085791353430406,20363,0.597018459029176,0.5619370580717455,5.876099880475571,0.7332995612736843,0.35766578717274183,0.6343932167461579,160,0.39119804400978,63.02843503402045,323.60284281718253,323.60284281718253,-260.5744077831621,0.3939277189626278,2.0225177676073907,2.0225177676073907,-1.628590048644763,0.6875,0.18781668356006645,0.19477095592027285,-260.5744077831622,409
50,5,volatility,medium,0.3507080596418492,14042,0.6088519804344069,0.5887022753269112,3.3094587444914247,0.7681322086973323,0.2848311599763269,0.6099892917240324,121,0.42160278745644597,33.71019238704975,264.49293332080913,264.49293332080913,-230.78274093375933,0.27859663129793183,2.1858920109157776,2.1858920109157776,-1.907295379617846,0.6776859504132231,0.19863376292690663,0.12745214763890095,-230.78274093375938,287
