horizon,fold,spread_regime,confidence_threshold,active_signals,active_signal_fraction,gross_return_bps,full_estimated_cost_bps,applied_cost_bps,net_return_bps,mean_gross_return_active_bps,mean_full_estimated_cost_active_bps,mean_applied_cost_active_bps,mean_net_return_active_bps,active_hit_rate,mean_absolute_score_active,break_even_cost_fraction,max_drawdown_bps,sampled_observations
10,3,two_ticks,0.5,2,0.09090909090909091,0.0,0.6849197787702873,0.6849197787702873,-0.6849197787702873,0.0,0.34245988938514366,0.34245988938514366,-0.34245988938514366,0.0,0.7803203636044149,0.0,-0.6849197787702873,22
10,4,one_tick,0.05,14,0.6666666666666666,-1.375231357311213,6.190737248820453,6.190737248820453,-7.5659686061316656,-0.09823081123651521,0.44219551777288946,0.44219551777288946,-0.5404263290094048,0.21428571428571427,0.21561580875162628,-0.2221433897187676,-7.22270052234024,21
10,4,one_tick,0.1,12,0.5714285714285714,0.43155814581585794,3.8679398870850124,3.8679398870850124,-3.4363817412691544,0.03596317881798816,0.3223283239237511,0.3223283239237511,-0.28636514510576294,0.25,0.23746610388354492,0.11157312637066141,-3.093113657477729,21
10,4,one_tick,0.2,5,0.23809523809523808,-0.17025899903932995,2.0622172876660847,2.0622172876660847,-2.232476286705414,-0.03405179980786599,0.41244345753321693,0.41244345753321693,-0.44649525734108286,0.2,0.3850030268077741,-0.08256113458927533,-2.232476286705414,21
10,4,one_tick,0.3,2,0.09523809523809523,-0.6009357427971818,1.1161635986024172,1.1161635986024172,-1.717099341399599,-0.3004678713985909,0.5580817993012086,0.5580817993012086,-0.8585496706997995,0.0,0.5756355185212048,-0.5383939626320299,-1.717099341399599,21
10,4,one_tick,0.4,2,0.09523809523809523,-0.6009357427971818,1.1161635986024172,1.1161635986024172,-1.717099341399599,-0.3004678713985909,0.5580817993012086,0.5580817993012086,-0.8585496706997995,0.0,0.5756355185212048,-0.5383939626320299,-1.717099341399599,21
10,4,one_tick,0.5,1,0.047619047619047616,0.0,0.1717844105645847,0.1717844105645847,-0.1717844105645847,0.0,0.1717844105645847,0.1717844105645847,-0.1717844105645847,0.0,0.6742287227587661,0.0,-0.1717844105645847,21
10,4,three_plus_ticks,0.05,2522,0.6384810126582279,207.60865947073052,6166.895831483847,6166.895831483847,-5959.287172013117,0.08231905609465918,2.4452402186692495,2.4452402186692495,-2.3629211625745903,0.40087232355273594,0.1351604514224713,0.03366501804859849,-5954.479417055215,3950
10,4,three_plus_ticks,0.1,1367,0.34607594936708863,143.54026812219644,3153.065507051584,3153.065507051584,-3009.5252389293873,0.10500385378361114,2.3065585274700684,2.3065585274700684,-2.2015546736864575,0.43452816386247256,0.18710972230586156,0.04552403614868764,-3009.5252389293855,3950
10,4,three_plus_ticks,0.2,400,0.10126582278481013,56.35840085265076,872.930794420726,872.930794420726,-816.5723935680752,0.1408960021316269,2.182326986051815,2.182326986051815,-2.041430983920188,0.47,0.30588922179015304,0.06456227826176072,-816.572393568075,3950
10,4,three_plus_ticks,0.3,142,0.035949367088607596,14.691614183566237,301.9297582021231,301.9297582021231,-287.23814401855685,0.10346207171525519,2.126265902831853,2.126265902831853,-2.0228038311165975,0.4647887323943662,0.4243148159281827,0.048659046630743566,-287.2381440185569,3950
10,4,three_plus_ticks,0.4,60,0.015189873417721518,4.897375717520802,136.49751684856824,136.49751684856824,-131.60014113104742,0.0816229286253467,2.2749586141428035,2.2749586141428035,-2.193335685517457,0.45,0.5384052734205441,0.035878863078176004,-131.60014113104745,3950
10,4,three_plus_ticks,0.5,34,0.008607594936708861,2.9209577242139684,82.81151438730438,82.81151438730438,-79.89055666309042,0.08591052130041084,2.435632776097188,2.435632776097188,-2.3497222547967773,0.47058823529411764,0.608844284030844,0.03527236213255113,-79.89055666309044,3950
10,4,two_ticks,0.05,24,0.75,5.582876888513555,19.675094572992887,19.675094572992887,-14.092217684479335,0.23261987035473145,0.8197956072080371,0.8197956072080371,-0.5871757368533056,0.7083333333333334,0.17796260121811336,0.28375349698074226,-13.920181050043993,32
10,4,two_ticks,0.1,18,0.5625,6.438739021338291,14.171895621511252,14.171895621511252,-7.733156600172961,0.35770772340768286,0.7873275345284029,0.7873275345284029,-0.42961981112072,0.8333333333333334,0.21207306352798166,0.45433153004352156,-7.56111996573762,32
10,4,two_ticks,0.2,10,0.3125,0.2580576549282565,5.757113135136227,5.757113135136227,-5.4990554802079705,0.02580576549282565,0.5757113135136227,0.5757113135136227,-0.549905548020797,0.8,0.2585483264278728,0.044824141695827595,-5.49905548020797,32
10,4,two_ticks,0.3,2,0.0625,-1.2023055402765603,2.0628150017596445,2.0628150017596445,-3.2651205420362053,-0.6011527701382802,1.0314075008798222,1.0314075008798222,-1.6325602710181026,0.5,0.4600815833680223,-0.5828470023976735,-3.2651205420362053,32
10,4,two_ticks,0.4,2,0.0625,-1.2023055402765603,2.0628150017596445,2.0628150017596445,-3.2651205420362053,-0.6011527701382802,1.0314075008798222,1.0314075008798222,-1.6325602710181026,0.5,0.4600815833680223,-0.5828470023976735,-3.2651205420362053,32
10,4,two_ticks,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32
10,5,one_tick,0.05,21,0.84,-3.5265443625787096,12.472856583789156,12.472856583789156,-15.999400946367864,-0.1679306839323195,0.5939455516090073,0.5939455516090073,-0.7618762355413269,0.38095238095238093,0.16775195531097556,-0.2827375059504912,-15.999442462503506,25
10,5,one_tick,0.1,13,0.52,-3.6122412862726883,7.912930618775842,7.912930618775842,-11.52517190504853,-0.2778647143286683,0.6086869706750648,0.6086869706750648,-0.8865516850037329,0.23076923076923078,0.22195340769776004,-0.45649854147609276,-11.52517190504853,25
10,5,one_tick,0.2,7,0.28,-1.89267586720554,4.816944127890949,4.816944127890949,-6.709619995096489,-0.27038226674364857,0.6881348754129927,0.6881348754129927,-0.9585171421566413,0.2857142857142857,0.28267325954452777,-0.3929204526676188,-6.709619995096489,25
10,5,one_tick,0.3,3,0.12,-0.43025631308979406,1.4625750793747485,1.4625750793747485,-1.8928313924645424,-0.14341877102993136,0.4875250264582494,0.4875250264582494,-0.6309437974881807,0.3333333333333333,0.3306161249962769,-0.2941772488518872,-1.8928313924645424,25
10,5,one_tick,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
10,5,one_tick,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
10,5,three_plus_ticks,0.05,2830,0.7180918548591728,225.05184439370328,6082.201819466157,6082.201819466157,-5857.149975072453,0.07952361992710363,2.1491879220728465,2.1491879220728465,-2.069664302145743,0.4067137809187279,0.1485497748704722,0.03700170613763954,-5855.944585258007,3941
10,5,three_plus_ticks,0.1,1819,0.46155798020806904,163.0388443383668,3824.750140807995,3824.750140807995,-3661.711296469628,0.08963103042241166,2.1026663775744887,2.1026663775744887,-2.013035347152077,0.42221000549752613,0.1899039228814855,0.04262731899760755,-3660.505906655178,3941
10,5,three_plus_ticks,0.2,586,0.14869322506977925,75.75821071053035,1131.8948596465086,1131.8948596465086,-1056.1366489359782,0.12928022305551254,1.9315611939360215,1.9315611939360215,-1.8022809708805092,0.4726962457337884,0.2908363604893898,0.06693043091845975,-1056.1367023074288,3941
10,5,three_plus_ticks,0.3,173,0.043897487947221515,29.41151575625911,315.9753412769688,315.9753412769688,-286.56382552070966,0.17000876159687348,1.8264470594044437,1.8264470594044437,-1.6564382978075702,0.5202312138728323,0.41160073174949385,0.09308168047986501,-286.5638788921615,3941
10,5,three_plus_ticks,0.4,73,0.018523217457498097,14.61844307117599,136.91520534028177,136.91520534028177,-122.29676226910578,0.20025264481063001,1.8755507580860518,1.8755507580860518,-1.6752981132754214,0.5616438356164384,0.5075540905607049,0.10677004818306403,-122.29676226910578,3941
10,5,three_plus_ticks,0.5,30,0.0076122811469170265,7.826126149962365,56.162520958033774,56.162520958033774,-48.33639480807141,0.2608708716654122,1.872084031934459,1.872084031934459,-1.6112131602690467,0.6333333333333333,0.5982223847967546,0.13934784294690525,-48.336394808071404,3941
10,5,two_ticks,0.05,29,0.7837837837837838,2.664420411281343,16.59911392660066,16.59911392660066,-13.934693515319317,0.0918765659062532,0.5723832388482987,0.5723832388482987,-0.4805066729420454,0.41379310344827586,0.1770769369173954,0.1605158216916336,-13.590589733619066,37
10,5,two_ticks,0.1,18,0.4864864864864865,3.0084428264975926,10.233801805942072,10.233801805942072,-7.225358979444479,0.1671357125831996,0.5685445447745595,0.5685445447745595,-0.40140883219136,0.5,0.2395385736770452,0.2939711832948333,-7.225358979444479,37
10,5,two_ticks,0.2,9,0.24324324324324326,2.2351694377531484,5.502784997116395,5.502784997116395,-3.2676155593632457,0.24835215975034983,0.611420555235155,0.611420555235155,-0.36306839548480513,0.5555555555555556,0.31759936907885966,0.40618876422110556,-3.267615559363246,37
10,5,two_ticks,0.3,4,0.10810810810810811,0.8599842420964343,2.4082426811895505,2.4082426811895505,-1.5482584390931164,0.21499606052410858,0.6020606702973876,0.6020606702973876,-0.3870646097732791,0.5,0.3999691770318656,0.35710032415489185,-1.5482584390931164,37
10,5,two_ticks,0.4,1,0.02702702702702703,0.0,0.3441926101863022,0.3441926101863022,-0.3441926101863022,0.0,0.3441926101863022,0.3441926101863022,-0.3441926101863022,0.0,0.5032599088643321,0.0,-0.3441926101863022,37
10,5,two_ticks,0.5,1,0.02702702702702703,0.0,0.3441926101863022,0.3441926101863022,-0.3441926101863022,0.0,0.3441926101863022,0.3441926101863022,-0.3441926101863022,0.0,0.5032599088643321,0.0,-0.3441926101863022,37
