horizon,spread_regime,confidence_threshold,sampled_observations_mean,sampled_observations_std,sampled_observations_min,sampled_observations_max,active_signal_fraction_mean,active_signal_fraction_std,active_signal_fraction_min,active_signal_fraction_max,mean_gross_return_active_bps_mean,mean_gross_return_active_bps_std,mean_gross_return_active_bps_min,mean_gross_return_active_bps_max,mean_full_estimated_cost_active_bps_mean,mean_full_estimated_cost_active_bps_std,mean_full_estimated_cost_active_bps_min,mean_full_estimated_cost_active_bps_max,mean_applied_cost_active_bps_mean,mean_applied_cost_active_bps_std,mean_applied_cost_active_bps_min,mean_applied_cost_active_bps_max,mean_net_return_active_bps_mean,mean_net_return_active_bps_std,mean_net_return_active_bps_min,mean_net_return_active_bps_max,active_hit_rate_mean,active_hit_rate_std,active_hit_rate_min,active_hit_rate_max,break_even_cost_fraction_mean,break_even_cost_fraction_std,break_even_cost_fraction_min,break_even_cost_fraction_max,positive_net_fold,positive_gross_fold
50,two_ticks,0.05,4.4,2.6076809620810595,3,9,0.7777777777777778,0.28327886186626583,0.3333333333333333,1.0,-0.10797879961564157,0.4318477950876968,-0.8116702669919151,0.3009038395304642,1.2837235072679418,0.5736972162017393,0.7706484569741798,1.9692609166597608,1.2837235072679418,0.5736972162017393,0.7706484569741798,1.9692609166597608,-1.3917023068835834,0.8784706319838366,-2.6488591561757966,-0.5377066492290917,0.5416666666666666,0.2946278254943948,0.25,1.0,-0.025627630524751876,0.3061562275966993,-0.4418001174351083,0.3588123968918525,0,3
50,two_ticks,0.1,4.4,2.6076809620810595,3,9,0.7555555555555555,0.27666443551086073,0.3333333333333333,1.0,-0.11905646817353532,0.41926414816515667,-0.8116702669919151,0.2455154967409953,1.2830888005998236,0.5743142002795,0.7706484569741798,1.9692609166597608,1.2830888005998236,0.5743142002795,0.7706484569741798,1.9692609166597608,-1.4021452687733587,0.866002493215775,-2.6488591561757966,-0.5899214586779694,0.530952380952381,0.2918002609495911,0.25,1.0,-0.03861476003417356,0.2865188166579147,-0.4418001174351083,0.2938767493447441,0,3
50,two_ticks,0.2,4.4,2.6076809620810595,3,9,0.3277777777777778,0.27244888522753835,0.0,0.75,0.12148960199568717,0.9728238369324372,-1.1962144156500247,1.5464980411028506,1.1481179879788037,0.7734871354366892,0.0,1.9692609166597608,1.1481179879788037,0.7734871354366892,0.0,1.9692609166597608,-1.0266283859831167,1.436446075115472,-2.9048581583392177,0.6872261504414773,0.5,0.5,0.0,1.0,0.2571416110209053,0.924788348553063,-0.7000958630307168,1.7997772973959685,1,3
50,two_ticks,0.3,4.4,2.6076809620810595,3,9,0.18888888888888888,0.2208289657150199,0.0,0.5,-0.32513070818351864,0.5712478775655423,-1.2812467658540605,0.0856193705267571,1.0276436994482254,0.9736884157622638,0.0,1.9692609166597608,1.0276436994482254,0.9736884157622638,0.0,1.9692609166597608,-1.3527744076317438,1.3549360219653581,-3.160173987445529,0.0,0.2,0.447213595499958,0.0,1.0,-0.19435423695001913,0.31190305134844903,-0.6819033494915425,0.043477920981636,0,1
50,two_ticks,0.4,4.4,2.6076809620810595,3,9,0.11666666666666665,0.16244657241348273,0.0,0.3333333333333333,-0.22205744241698971,0.5456591638283766,-1.1959065826117057,0.0856193705267571,0.7013383326539795,0.9724073958810324,0.0,1.9692609166597608,0.7013383326539795,0.9724073958810324,0.0,1.9692609166597608,-0.9233957750709691,1.2996095223702144,-2.733337329221843,0.0,0.2,0.447213595499958,0.0,1.0,-0.1468765071318247,0.3532328119958676,-0.7778604566407596,0.043477920981636,0,1
50,two_ticks,0.5,4.4,2.6076809620810595,3,9,0.11666666666666665,0.16244657241348273,0.0,0.3333333333333333,-0.22205744241698971,0.5456591638283766,-1.1959065826117057,0.0856193705267571,0.7013383326539795,0.9724073958810324,0.0,1.9692609166597608,0.7013383326539795,0.9724073958810324,0.0,1.9692609166597608,-0.9233957750709691,1.2996095223702144,-2.733337329221843,0.0,0.2,0.447213595499958,0.0,1.0,-0.1468765071318247,0.3532328119958676,-0.7778604566407596,0.043477920981636,0,1
100,one_tick,0.05,2.75,2.217355782608345,1,6,0.5833333333333334,0.44095855184409843,0.0,1.0,0.17789469311563233,1.8281317613747194,-1.9725726635733127,2.495203186976269,0.9061186307379671,0.8310795254624543,0.0,1.97294492371804,0.9061186307379671,0.8310795254624543,0.0,1.97294492371804,-0.7282239376223347,2.433776008843564,-3.945517587291353,1.8930415449991576,0.35,0.47258156262526085,0.0,1.0,0.8309977361630296,2.2686576354661305,-0.9998113175181672,4.143743163021188,1,2
100,one_tick,0.1,2.75,2.217355782608345,1,6,0.5,0.408248290463863,0.0,1.0,0.34556218524819027,1.8599616879469587,-1.9725726635733127,2.495203186976269,0.8158283414901543,0.8299468625381349,0.0,1.97294492371804,0.8158283414901543,0.8299468625381349,0.0,1.97294492371804,-0.4702661562419641,2.46951386348818,-3.945517587291353,1.8930415449991576,0.41666666666666663,0.5,0.0,1.0,1.0982503704082656,2.2290348825756197,-0.9998113175181672,4.143743163021188,2,2
100,one_tick,0.2,2.75,2.217355782608345,1,6,0.125,0.25,0.0,0.5,-0.4931431658933282,0.9862863317866564,-1.9725726635733127,0.0,0.49323623092951,0.98647246185902,0.0,1.97294492371804,0.49323623092951,0.98647246185902,0.0,1.97294492371804,-0.9863793968228383,1.9727587936456765,-3.945517587291353,0.0,0.0,0.0,0.0,0.0,-0.2499528293795418,0.4999056587590836,-0.9998113175181672,0.0,0,0
100,one_tick,0.3,2.75,2.217355782608345,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,one_tick,0.4,2.75,2.217355782608345,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,one_tick,0.5,2.75,2.217355782608345,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
100,three_plus_ticks,0.05,395.8,2.683281572999751,391,397,0.7355034884395112,0.14564707833914325,0.6120906801007556,0.9672544080604534,0.17525161749846882,0.10929737221352452,0.0266241194361282,0.2838329317807674,2.5755194956821703,0.3127333959167739,2.130753609188547,2.961166478996692,2.5755194956821703,0.3127333959167739,2.130753609188547,2.961166478996692,-2.4002678781837017,0.4152489761177071,-2.934542359560563,-1.84692067740778,0.5293669885626192,0.057097981939315104,0.4472843450479233,0.5791505791505791,0.07272297953300337,0.05015627284683287,0.008991091728537,0.1332077676915724,0,5
100,three_plus_ticks,0.1,395.8,2.683281572999751,391,397,0.5014655955471664,0.2437650757301753,0.3198992443324937,0.9017632241813602,0.253288694920992,0.15580698202480422,0.0431020564024249,0.4104878201451854,2.5452687337433417,0.33198881286717247,2.1171820444709315,2.971397792665317,2.5452687337433417,0.33198881286717247,2.1171820444709315,2.971397792665317,-2.29198003882235,0.4709918752124751,-2.9282957362628923,-1.726655602324637,0.5552325541228573,0.06874586948944747,0.4684684684684684,0.6178343949044586,0.10622190235746039,0.0710726444181603,0.0145056500037858,0.1844557690096431,0,5
100,three_plus_ticks,0.2,395.8,2.683281572999751,391,397,0.2204062437591398,0.2701278209913388,0.0843989769820971,0.7027707808564232,0.366005860377734,0.23290516160401253,0.0641787277145417,0.7114392680185995,2.355510492759737,0.4146130168192332,1.9990525616136243,2.9311834467889595,2.355510492759737,0.4146130168192332,1.9990525616136243,2.9311834467889595,-1.9895046323820025,0.6184790768119535,-2.867004719074417,-1.2876132935950249,0.5996413814792779,0.09739421130507116,0.4946236559139785,0.7272727272727273,0.16979292798919163,0.12243158153627591,0.021895159030339,0.3558882250921555,0,5
100,three_plus_ticks,0.3,395.8,2.683281572999751,391,397,0.11393894103474263,0.18709989792418738,0.0226700251889168,0.4483627204030226,0.4135952809579678,0.2831665528513585,-0.0144870202625113,0.6410062370838925,2.344309017181737,0.42541693969627037,2.010840818608338,2.9565731223344507,2.344309017181737,0.42541693969627037,2.010840818608338,2.9565731223344507,-1.9307137362237694,0.631760889587035,-2.9710601425969627,-1.422955063234706,0.5794788599811732,0.12170079000825502,0.4545454545454545,0.7272727272727273,0.18947033912275227,0.12889348821416513,-0.0048999364003798,0.3105708605025419,0,4
100,three_plus_ticks,0.4,395.8,2.683281572999751,391,397,0.051927821835118834,0.09633575969415066,0.0050377833753148,0.2241813602015113,0.18919381649881079,0.30338207679824275,-0.042803821526105,0.6533523841962818,2.1232164517021923,0.527576697131037,1.428945808367392,2.87297021270242,2.1232164517021923,0.527576697131037,1.428945808367392,2.87297021270242,-1.9340226352033814,0.6146755797858855,-2.8817164741878543,-1.4288084125134386,0.4809737827715356,0.30405047085964815,0.0,0.8,0.09027984050663686,0.13969698125431637,-0.0195894706626865,0.2922501642925782,0,3
100,three_plus_ticks,0.5,395.8,2.683281572999751,391,397,0.01613636802875782,0.02477399690915528,0.0050377833753148,0.0604534005037783,-0.0029495410186578972,0.4857799575151671,-0.6026053050217639,0.6880477617116076,2.0172733207108844,0.37907197578012275,1.6342036784023906,2.571645463991945,2.0172733207108844,0.37907197578012275,1.6342036784023906,2.571645463991945,-2.0202228617295424,0.6402201208340994,-2.582782091839528,-0.9461559166907828,0.4166666666666667,0.42491829279939874,0.0,1.0,0.004995416285822785,0.27319025097921146,-0.3043189421436348,0.4210293801224631,0,2
